"geoid","race_white","race_black","race_aian","race_asian","race_nhpi","race_hispanic","below_poverty","unemployed","housing_burden","no_vehicle","living_alone","crowded_housing","internet"
440070107023,0.947630922693267,0,0,0,0,0.0440565253532835,0.0673316708229426,0.162018592297477,0.475524475524476,0,0.361247947454844,0,0.963875205254516
440070107024,0.946300830732851,0,0,0,0,0.043903366990546,0.0670131825719522,0.159232953377421,0.472376505435661,0.000350028388005132,0.360948570281757,0,0.964129365198924
440070107025,0.885908160531793,0,0,0,0,0.0369492210013487,0.0525522499608409,0.0368602106256127,0.154190077023294,0.0178796147212281,0.345224654627691,0,0.977478356076735
440070108001,0.226364127498649,0.118314424635332,0,0,0,0.55213398163155,0.216639654240951,0.0926076360682372,0.51044776119403,0.0623145400593472,0.169675090252708,0.0712166172106825,0.814079422382672
440070108002,0.268281191096257,0.0545221651343097,0,0.0000000402255139278055,0,0.670705076650495,0.376026134494517,0.0773429590133799,0.622914212679438,0.507921982989385,0.407661139294854,0.0258549182154392,0.736739146574864
440070108003,0.191713845044744,0.304774535151197,0.0000000986379274886917,0,0,0.491572905300001,0.207865169290501,0.000000243288594218078,0.756612987747812,0.132076391394455,0.23023396184648,0.000000660912138410457,0.999998998268591
440070109001,0.306658130601793,0.0691421254801537,0.0134443021766965,0.0140845070422535,0,0.574263764404609,0.0640204865556978,0.161512027491409,0.479365079365079,0.174950298210736,0.4,0.0318091451292246,0.668085106382979
440070109002,0.181376052430166,0,0,0,0,0.807078113160473,0.187382408764162,0.0240074945077935,0.356554506850712,0.15271516859836,0.148984448079767,0.0814232348816684,0.814192910611469
440070109003,0.141773628938156,0.00233372228704784,0,0,0,0.828471411901984,0.320886814469078,0.0238095238095238,0.385809312638581,0.0714285714285714,0.228624535315985,0.00178571428571429,0.853159851301115
440070110001,0.261234094989443,0.000000423150196695555,0,0.00000141394090115344,0,0.706110722011144,0.210609811419943,0.0750742521224707,0.51672364851155,0.0680866152877147,0.238942384636519,0.0276597822830258,0.964595782639687
440070110002,0.124305133822471,0.0101414682194101,0,0,0,0.799802841967996,0.224730978224462,0.0649848443864839,0.428573855693272,0.176753649752701,0.243505870560912,0.156579479465135,0.857143272841941
440070110003,0.159535895576505,0.119651921682379,0,0,0,0.679477882523568,0.34010152284264,0.080168776371308,0.815602836879433,0.254022988505747,0.157509157509158,0.0494252873563218,0.914529914529915
440070111001,0.0839002267573696,0.0143613000755858,0,0.00604686318972033,0,0.833711262282691,0.117157974300831,0.0827858081471748,0.777397260273973,0.208080808080808,0.0702576112412178,0,0.75175644028103
440070111002,0.158693905289797,0.0915344411480388,0,0.00480244572141632,0,0.640255567088782,0.190747087568001,0.168367240727221,0.600493254706474,0.319102070865043,0.272892093263631,0.0316944975763026,0.800218330484216
440070112001,0.657001414427157,0,0,0,0,0,0,0,0,0,0.119402985074627,0,1
440070112002,0.899796885578876,0,0,0,0,0.100203114421124,0,0,0,0.152073732718894,0.258064516129032,0.043010752688172,0.80184331797235
